Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
13356	-426.3612	-438.3485	11.98733	0.125568	0.0538753	0.095967	0.0282854	0.0159703	0.0223229	0.0237121	0.150218	0.0260183	0.0396449	0.0744419	0.195972	0.090414	0.104236	0.262496	0.553839	0.749631	0.914018	1.09407	1.33399	1.80558	0.4272475	0.0959159	0.0411531	0.0733052	0.021606	0.012199	0.0170515	0.0181127	0.114746	0.0198743	0.0302831	0.0568631	0.149695	0.0690636	0.0796215	0.20051	1.309142
13392	-426.5958	-438.0772	11.48141	0.181795	0.0176939	0.157535	0.0134885	0.0118182	0.029724	0.0453537	0.153602	0.0653659	0.222397	0.230853	0.0310389	0.0525779	0.0599491	0.116896	0.31675	0.570818	0.839522	1.19115	1.75187	3.15707	0.8312716	0.130779	0.0127286	0.113327	0.00970334	0.00850173	0.0213828	0.0326265	0.110498	0.0470229	0.159988	0.166071	0.0223287	0.0378234	0.0431262	0.0840923	1.390087
13428	-429.0548	-441.3105	12.25569	0.0826932	0.0885422	0.0536152	0.00842225	0.00685698	0.0243895	0.0272182	0.0478089	0.0425852	0.123257	0.14221	0.0268188	0.0133465	0.0243317	0.0988392	0.392427	0.633688	0.867339	1.15295	1.57806	2.54824	0.6763617	0.101973	0.109185	0.0661153	0.0103859	0.00845566	0.0300758	0.033564	0.0589553	0.0525137	0.151994	0.175365	0.0330715	0.0164582	0.0300046	0.121883	0.8109343
13464	-432.9811	-444.1249	11.14378	0.266611	0.0352447	0.110841	0.0227012	0.00815698	0.0451625	0.00643606	0.214769	0.166101	0.0871273	0.00109207	0.262248	0.0530395	0.298629	0.337374	0.545187	0.743896	0.911831	1.09669	1.34427	1.83423	0.4386331	0.139184	0.0183994	0.0578645	0.0118511	0.00425833	0.023577	0.00335993	0.11212	0.0867126	0.0454846	0.000570112	0.136906	0.0276891	0.155898	0.176125	1.915534
13500	-428.0274	-439.3462	11.31884	0.0394828	0.00793456	0.0265627	0.0149895	0.00363765	0.0021092	0.0039063	0.0796938	0.010391	0.0816416	0.121919	0.0236078	0.00239978	0.0202397	0.0414103	0.0888173	0.307029	0.691846	1.44541	3.25702	11.2591	1.750675	0.0822686	0.0165329	0.0553475	0.031233	0.0075796	0.00439485	0.00813937	0.166054	0.0216513	0.170113	0.254038	0.0491904	0.00500031	0.0421726	0.0862848	0.4799263
13536	-422.0549	-433.5561	11.50126	0.0494147	0.00482486	0.0301145	0.00761431	0.00222107	0.011126	0.000601701	0.0563885	0.00872248	0.0853899	0.0719281	0.0120288	0.00994493	0.0151266	0.0343247	0.117906	0.352522	0.722321	1.38443	2.8367	8.4813	1.545823	0.123607	0.0120691	0.0753294	0.0190467	0.00555585	0.0278308	0.00150511	0.141052	0.0218187	0.213597	0.179923	0.0300892	0.0248765	0.0378382	0.085861	0.3997712
13572	-432.0561	-443.7937	11.73756	0.056608	0.040904	0.0311677	0.0308469	0.000934353	0.0729075	0.0112954	0.234624	0.11584	0.0912296	0.0358633	0.226607	0.0568881	0.130213	0.176953	0.394591	0.635389	0.868065	1.15199	1.57384	2.53427	0.6723862	0.0431173	0.0311558	0.0237399	0.0234955	0.00071168	0.0555323	0.00860348	0.178709	0.0882336	0.069488	0.0273164	0.172603	0.0433307	0.0991809	0.134782	1.312883
13608	-430.2268	-442.2135	11.98671	0.0666236	0.0198856	0.0628872	0.0139382	0.00263503	0.0224929	0.00961367	0.0235796	0.0597851	0.0426901	0.0148113	0.238295	0.108068	0.120486	0.15401	0.323448	0.576674	0.842199	1.18737	1.73408	3.09169	0.8161407	0.0694139	0.0207185	0.065521	0.014522	0.00274539	0.023435	0.0100163	0.0245672	0.062289	0.044478	0.0154316	0.248275	0.112594	0.125532	0.160461	0.9598016
13644	-429.3856	-441.2381	11.85253	0.0598336	0.0142642	0.0856615	0.0337901	0.0289069	0.0255136	0.00892127	0.056904	0.0332366	0.0256276	0.0604295	0.193083	0.0509121	0.161999	0.177626	0.290383	0.547129	0.828493	1.20701	1.82772	3.44373	0.8941137	0.0588503	0.0140298	0.0842537	0.0332348	0.0284319	0.0250943	0.00877465	0.0559689	0.0326904	0.0252064	0.0594364	0.18991	0.0500754	0.159336	0.174707	1.016709
13680	-430.9547	-443.052	12.09728	0.174738	0.0540065	0.102576	0.00424535	0.0202668	0.00996674	0.00866655	0.121041	0.096682	0.0435713	0.0586459	0.200103	0.0438622	0.131239	0.383484	0.831162	0.913756	0.972254	1.02854	1.09438	1.20314	0.1337178	0.120252	0.0371665	0.0705916	0.0029216	0.0139473	0.00685898	0.00596421	0.0832991	0.0665353	0.0299852	0.0403593	0.137708	0.0301854	0.0903167	0.263909	1.453094
13716	-424.4727	-436.3927	11.92006	0.0769991	0.00693411	0.0581168	0.0140699	0.00603248	0.0139412	0.000396678	0.0871665	0.00482674	0.0387735	0.054679	0.161242	0.0109743	0.075353	0.114018	0.226817	0.485022	0.797928	1.25325	2.06176	4.40883	1.072752	0.106422	0.00958381	0.0803248	0.0194464	0.00833764	0.0192685	0.000548259	0.120475	0.00667115	0.0535899	0.0755732	0.222857	0.0151679	0.104147	0.157587	0.7235233
13752	-429.6513	-441.7708	12.11946	0.141603	0.0084129	0.0403147	0.0283525	0.00125112	0.0059928	0.0381077	0.117786	0.0739681	0.0233019	0.0430436	0.174263	0.00467258	0.0827281	0.189894	0.395902	0.636418	0.868503	1.15141	1.57129	2.52587	0.6699864	0.145429	0.00864022	0.041404	0.0291186	0.00128493	0.00615472	0.0391374	0.120969	0.0759667	0.0239315	0.0442066	0.178971	0.00479884	0.0849634	0.195025	0.9736909
13788	-425.4011	-436.986	11.5849	0.0409853	0.0146202	0.0413296	0.0119032	0.000766688	0.007832	0.00440356	0.0481212	0.0248279	0.0135276	0.00993405	0.0627262	0.0174455	0.019182	0.0571454	0.135064	0.376671	0.737408	1.3561	2.65484	7.4039	1.447589	0.109367	0.0390131	0.110286	0.0317629	0.00204587	0.0208993	0.0117506	0.128409	0.0662519	0.0360976	0.0265085	0.167381	0.0465522	0.0511862	0.152489	0.3747502
13824	-425.7539	-437.3173	11.56331	0.0396212	0.0306111	0.0403004	0.00510663	0.00215869	0.0144891	0.006734	0.0257157	0.020292	0.00510107	0.00849646	0.0838178	0.00149913	0.032991	0.0655731	0.130192	0.369981	0.733297	1.3637	2.70284	7.68098	1.474155	0.103583	0.0800275	0.105359	0.0133504	0.00564353	0.0378792	0.0176049	0.0672293	0.0530499	0.0133359	0.0222125	0.219127	0.00391922	0.0862492	0.17143	0.3825075
13860	-429.3593	-441.024	11.66475	0.0695351	0.043755	0.0834229	0.0640339	0.00313723	0.0104338	0.0135827	0.14748	0.049408	0.0526338	0.222124	0.061963	0.00546718	0.393263	0.0730767	0.345087	0.595178	0.850538	1.17573	1.68017	2.89782	0.7693151	0.053765	0.0338317	0.0645031	0.0495114	0.00242573	0.00806747	0.0105022	0.114033	0.0382026	0.0406968	0.171747	0.0479102	0.00422725	0.304073	0.0565033	1.293316
13896	-432.9602	-444.8147	11.85448	0.0445271	0.107636	0.0878679	0.018806	0.0336979	0.016677	0.104589	0.0937505	0.204133	0.0887164	0.108142	0.382916	0.0640634	0.124449	0.227238	0.960096	0.980336	0.993823	1.00622	1.02006	1.04156	0.02944456	0.0260818	0.0630481	0.0514687	0.0110156	0.0197386	0.00976858	0.061263	0.0549145	0.119571	0.0519657	0.0633441	0.224294	0.0375252	0.0728963	0.133105	1.707209
13932	-427.4567	-439.5596	12.10284	0.187899	0.00262894	0.0413133	0.0133604	0.0114579	0.0161209	0.0290691	0.100106	0.0755627	0.0354945	0.193561	0.0378943	0.0541908	0.154073	0.1218	0.446223	0.674661	0.884459	1.13063	1.48223	2.24103	0.5834705	0.174866	0.00244659	0.0384477	0.0124337	0.0106631	0.0150027	0.0270528	0.093162	0.0703215	0.0330326	0.180135	0.0352659	0.050432	0.143386	0.113352	1.074532
13968	-425.7739	-437.541	11.76707	0.0683199	0.0616203	0.0401134	0.00102624	0.00682866	0.00910963	0.0132014	0.0233891	0.0424914	0.0202044	0.170981	0.040408	0.0244897	0.113484	0.0906024	0.183996	0.437971	0.772926	1.29379	2.28325	5.43489	1.224039	0.0940696	0.0848448	0.0552321	0.00141302	0.00940237	0.012543	0.018177	0.0322044	0.0585063	0.0278194	0.235424	0.0556376	0.0337198	0.156256	0.12475	0.7262703
14004	-428.1421	-439.7003	11.55815	0.0867468	0.0377123	0.0916981	0.00320642	0.0187222	0.00831043	0.0191941	0.146251	0.064641	0.0175605	0.223126	0.0904783	0.0348488	0.214893	0.151677	0.258915	0.517363	0.814159	1.22826	1.93288	3.86227	0.9770503	0.0717469	0.0311913	0.0758421	0.00265198	0.0154849	0.00687343	0.0158752	0.120962	0.0534635	0.014524	0.184544	0.0748332	0.0288229	0.177735	0.12545	1.209067
14040	-433.301	-445.7865	12.4855	0.105617	0.0274375	0.102271	0.0400699	0.0476758	0.0297653	0.00939505	0.152422	0.120256	0.0344918	0.166927	0.0247982	0.008042	0.192776	0.061137	0.815018	0.905057	0.969357	1.03161	1.1049	1.22697	0.1479	0.0940423	0.0244305	0.0910631	0.0356785	0.0424509	0.0265033	0.00836542	0.135718	0.107077	0.0307117	0.148633	0.0220805	0.00716066	0.171649	0.0544368	1.123082
14076	-429.2857	-441.1167	11.83095	0.208464	0.0664384	0.0959881	0.133921	0.0185789	0.0427853	0.00328645	0.0594834	0.119334	0.111575	0.0767705	0.00220257	0.291661	0.259751	0.102229	0.74497	0.866247	0.956193	1.04581	1.15441	1.34234	0.2128797	0.130906	0.0417204	0.0602763	0.0840965	0.0116667	0.0268673	0.00206374	0.0373529	0.0749367	0.0700641	0.0482084	0.00138311	0.18315	0.163112	0.0641953	1.592469
14112	-427.2967	-439.192	11.89532	0.0521753	0.0384491	0.0349133	0.0404784	0.00159365	0.0170244	0.0324242	0.110244	0.0593128	0.0475725	0.195641	0.0440351	0.0139973	0.123437	0.0975813	0.266982	0.525162	0.817969	1.22254	1.90417	3.74558	0.9548673	0.0574062	0.0423039	0.0384135	0.0445367	0.00175342	0.0187312	0.0356749	0.121296	0.0652593	0.0523419	0.215255	0.0484499	0.0154006	0.135813	0.107364	0.9088792
14148	-424.6751	-436.6191	11.94404	0.0526419	0.0174084	0.0484096	0.00739057	0.00717234	0.00540911	0.0168301	0.0640349	0.0371959	0.0202954	0.100746	0.0176256	0.0207007	0.151291	0.0566804	0.218456	0.476218	0.79338	1.26043	2.09988	4.57759	1.099913	0.0843848	0.0279055	0.0776004	0.0118471	0.0114972	0.00867079	0.0269786	0.102648	0.0596248	0.0325335	0.161496	0.0282537	0.0331832	0.242518	0.0908584	0.6238318
14184	-427.8878	-439.4502	11.56239	0.0776615	0.016737	0.0330207	0.00848028	0.00701021	0.017588	0.00813809	0.0925413	0.0780184	0.0159421	0.142019	0.043433	0.0092639	0.186586	0.110004	0.156408	0.404612	0.754055	1.32616	2.4715	6.39352	1.341499	0.0917504	0.0197734	0.0390111	0.0100187	0.00828196	0.0207787	0.00961445	0.10933	0.092172	0.0188342	0.167783	0.0513124	0.0109445	0.220436	0.12996	0.8464434
14220	-427.8952	-439.1516	11.25635	0.0496345	0.00836038	0.0396233	0.0206317	0.0027663	0.00724854	0.00230716	0.0305264	0.00285459	0.0178989	0.0618168	0.0117267	0.00835925	0.0380936	0.0233817	0.0909582	0.310616	0.694358	1.44018	3.2194	10.9941	1.733453	0.152614	0.0257061	0.121832	0.0634373	0.00850568	0.0222874	0.00709393	0.093861	0.00877714	0.0550347	0.190071	0.0360567	0.0257026	0.117128	0.0718929	0.3252299
14256	-428.9732	-440.9816	12.00837	0.0675973	0.0465657	0.123989	0.0100978	0.00554825	0.011927	0.0340689	0.0514091	0.0295787	0.0597375	0.152809	0.0108041	0.00119364	0.180227	0.0720878	0.293554	0.550034	0.829863	1.20502	1.81807	3.40653	0.8862615	0.0788176	0.0542951	0.14457	0.0117739	0.0064692	0.0139067	0.0397239	0.0599424	0.0344884	0.0696533	0.178174	0.0125975	0.00139177	0.210143	0.0840535	0.8576414
14292	-424.9094	-436.6192	11.70979	0.0699867	0.00980096	0.0302954	0.0221141	0.00156113	0.00862212	0.015998	0.0438566	0.0298851	0.0156089	0.129852	0.0366826	0.0217548	0.135731	0.0374071	0.156797	0.405101	0.75434	1.32566	2.46852	6.37769	1.339706	0.114891	0.0160894	0.0497333	0.0363028	0.00256276	0.0141542	0.0262625	0.0719954	0.0490598	0.0256238	0.213167	0.0602187	0.0357129	0.222818	0.0614079	0.6091573
14328	-429.5184	-441.1781	11.65969	0.059128	0.00507574	0.087391	0.00347417	0.000458216	0.0117949	0.0241382	0.0576809	0.0414528	0.0889242	0.109567	0.0318638	0.130926	0.0732456	0.0468482	0.165409	0.415804	0.760502	1.31492	2.40498	6.04563	1.301043	0.0765938	0.00657506	0.113205	0.0045004	0.000593568	0.015279	0.0312683	0.0747192	0.0536976	0.115191	0.141931	0.0412761	0.169601	0.0948816	0.0606866	0.7719683
14364	-424.3111	-436.1662	11.85511	0.0880271	0.00864924	0.0375141	0.00134663	0.00391738	0.0102548	0.00588802	0.0629232	0.00584751	0.0619238	0.125735	0.0271246	0.121626	0.0193782	0.0590437	0.194892	0.450434	0.779721	1.28251	2.22008	5.13103	1.18244	0.137715	0.0135314	0.0586892	0.00210675	0.00612859	0.0160432	0.00921156	0.0984407	0.00914819	0.0968773	0.196707	0.0424353	0.190279	0.0303164	0.0923714	0.6391986
14400	-429.5172	-440.9043	11.38703	0.104776	0.0417168	0.106181	0.00309626	0.0235455	0.00128762	0.0353748	0.206032	0.151207	0.148644	0.210659	0.0529281	0.342873	0.0236021	0.053867	0.342765	0.593221	0.849665	1.17693	1.68571	2.91745	0.7741964	0.0695822	0.0277042	0.0705149	0.00205624	0.0156366	0.000855115	0.0234925	0.136827	0.100417	0.0987151	0.139899	0.0351497	0.227703	0.0156742	0.0357732	1.50579
14436	-425.8437	-437.6503	11.80657	0.0668464	0.0236146	0.0110023	0.017529	0.00473622	0.0130027	0.000648987	0.0846342	0.0256656	0.0131983	0.123767	0.0387722	0.0634016	0.159541	0.0692776	0.192582	0.447822	0.778308	1.28484	2.23303	5.19259	1.191062	0.0934082	0.032998	0.0153741	0.0244942	0.00661818	0.0181694	0.000906866	0.118264	0.035864	0.0184427	0.172947	0.0541785	0.0885946	0.222935	0.0968055	0.7156373
14472	-424.6684	-436.3833	11.71494	0.054186	0.00238203	0.0250226	0.00444717	0.00309905	0.00951595	0.0120594	0.044135	0.0334479	0.00850114	0.0978971	0.0392349	0.0120481	0.111018	0.0511597	0.153458	0.400872	0.751874	1.33001	2.49456	6.51642	1.355267	0.106633	0.00468763	0.0492421	0.00875162	0.00609864	0.0187265	0.0237317	0.0868537	0.0658224	0.0167295	0.192653	0.0772107	0.0237097	0.218473	0.100678	0.5081537
14508	-427.6095	-439.011	11.40149	0.199298	0.045134	0.0621879	0.0243452	0.00444021	0.0166863	0.0211291	0.0678979	0.184913	0.326019	0.0811696	0.0289722	0.0661229	0.147561	0.307947	0.404643	0.643233	0.871394	1.14759	1.55465	2.47131	0.6541959	0.125833	0.0284969	0.0392644	0.0153712	0.00280348	0.0105355	0.0133406	0.0428696	0.116751	0.205843	0.0512492	0.0182926	0.0417489	0.0931675	0.194433	1.583823
14544	-425.583	-437.5559	11.97284	0.128546	0.0718062	0.0832124	0.00741902	0.0195054	0.0287135	0.0130428	0.215812	0.0435776	0.256496	0.0195444	0.0497778	0.0468319	0.119229	0.27723	0.61477	0.788778	0.928649	1.07683	1.26778	1.62662	0.351778	0.0930994	0.0520054	0.0602663	0.0053732	0.0141267	0.0207956	0.00944623	0.156301	0.0315609	0.185766	0.014155	0.0360514	0.0339178	0.086351	0.200783	1.380745
14580	-430.2384	-441.5432	11.30478	0.0576828	0.0312141	0.028466	0.00981239	0.00685976	0.00234535	0.00316129	0.0152743	0.00839776	0.0382351	0.0675599	0.0271375	0.0491203	0.0226329	0.00145742	0.0921553	0.312604	0.695741	1.43732	3.19894	10.8512	1.723999	0.156171	0.0845094	0.0770692	0.0265661	0.0185722	0.00634982	0.0085589	0.0413537	0.0227362	0.103518	0.182912	0.0734724	0.132989	0.0612764	0.00394583	0.3693569
14616	-431.0643	-442.9827	11.91847	0.0620297	0.0634895	0.0805384	0.00226757	0.0174931	0.007361	0.00100121	0.0745684	0.0140592	0.0930411	0.118201	0.0902322	0.236	0.00899169	0.00170995	0.263298	0.521615	0.816241	1.22513	1.91712	3.79798	0.9649141	0.0712179	0.072894	0.0924683	0.00260346	0.0200843	0.00845136	0.00114952	0.0856139	0.0161417	0.106823	0.13571	0.103598	0.270958	0.0103236	0.00196323	0.8709843
14652	-428.9535	-440.4738	11.52027	0.091302	0.0894812	0.13004	0.0573043	0.0120392	0.0409092	0.000204653	0.0204392	0.0773523	0.17433	0.302052	0.0981864	0.288426	0.0771574	0.0385627	0.406082	0.644347	0.871864	1.14697	1.55196	2.46256	0.6516306	0.0609579	0.0597423	0.0868216	0.0382593	0.008038	0.0273131	0.000136637	0.0136462	0.0516444	0.116392	0.201666	0.0655543	0.192568	0.0515143	0.0257464	1.497787
14688	-435.2264	-446.6176	11.39119	0.0750927	0.124137	0.0826038	0.32003	0.0393575	0.0731602	0.0129734	0.0209217	0.0873244	0.07365	0.10842	0.346499	0.0801703	0.318187	0.129144	0.731157	0.858376	0.953473	1.0488	1.16499	1.3677	0.2264128	0.0396965	0.0656231	0.0436671	0.169179	0.0208057	0.0386749	0.00685817	0.0110599	0.0461626	0.0389339	0.0573142	0.183171	0.0423807	0.168204	0.0682698	1.891671
14724	-432.7031	-445.0801	12.37703	0.208902	0.0499184	0.0558667	0.062643	0.0155792	0.103197	0.00286178	0.10735	0.112274	0.0129639	0.0887792	0.181404	0.0386417	0.190335	0.0842217	0.958864	0.979722	0.993629	1.00641	1.0207	1.0429	0.03037288	0.158868	0.0379625	0.0424862	0.0476395	0.0118479	0.0784803	0.00217636	0.081639	0.0853837	0.00985897	0.0675158	0.137957	0.0293867	0.144748	0.0640499	1.314939
14760	-429.1642	-440.9952	11.83104	0.0542799	0.0204187	0.03682	0.0207427	0.0139518	0.0285912	0.0400031	0.0461574	0.0193001	0.11796	0.0193582	0.0201645	0.0111345	0.0362915	0.107265	0.183992	0.437966	0.772923	1.29379	2.28328	5.43503	1.224057	0.0916213	0.0344655	0.06215	0.0350125	0.0235499	0.0482602	0.0675228	0.077911	0.0325775	0.199109	0.0326755	0.0340365	0.0187943	0.061258	0.181056	0.5924377
14796	-429.5702	-441.5591	11.98896	0.0670412	0.0326915	0.0584962	0.0385955	0.00102395	0.0220944	0.000520998	0.0561434	0.0355577	0.0427914	0.0584007	0.110621	0.0342239	0.116738	0.0747284	0.255355	0.513882	0.812446	1.23085	1.94597	3.91611	0.9870605	0.0894278	0.0436079	0.0780295	0.0514835	0.00136587	0.0294722	0.000694971	0.074891	0.0474313	0.0570804	0.0779021	0.14756	0.0456521	0.155719	0.0996819	0.749668
14832	-431.444	-443.0664	11.62241	0.0318277	0.0121297	0.0496591	0.0167451	0.0150515	0.0159349	0.0100228	0.073786	0.0344873	0.0231719	0.0750383	0.216717	0.0944606	0.300066	0.13888	0.241414	0.500002	0.805536	1.24141	1.99999	4.14225	1.027655	0.028726	0.0109476	0.0448196	0.0151132	0.0135847	0.014382	0.00904603	0.0665952	0.0311263	0.0209137	0.0677255	0.195597	0.085255	0.270823	0.125345	1.107977
14868	-427.0973	-438.834	11.73668	0.0485661	0.00105199	0.0328262	0.00571446	0.0163509	0.0127245	0.0727532	0.109362	0.0804257	0.0496744	0.0424141	0.259779	0.0238221	0.171751	0.0896049	0.247433	0.506043	0.80856	1.23677	1.97612	4.0415	1.009849	0.0477627	0.00103459	0.0322832	0.00561993	0.0160805	0.012514	0.0715496	0.107553	0.0790952	0.0488527	0.0417125	0.255481	0.0234281	0.16891	0.0881226	1.016821
14904	-430.191	-441.77	11.57907	0.138164	0.00713293	0.0462646	0.00866395	0.0232907	0.00380351	0.0440143	0.231588	0.112897	0.0604913	0.0250465	0.172343	0.0408233	0.296541	0.108056	0.32033	0.573956	0.840959	1.18912	1.74229	3.12178	0.8231438	0.10474	0.00540734	0.0350723	0.00656798	0.0176562	0.00288337	0.0333664	0.175562	0.0855851	0.0458573	0.0189873	0.13065	0.0309474	0.224802	0.0819155	1.31912
14940	-428.7906	-440.5584	11.76773	0.0333534	0.0193479	0.0650011	0.00854671	0.0137224	0.0136709	0.0380822	0.0555238	0.0418581	0.0091283	0.0226621	0.214322	0.0200512	0.13073	0.0817459	0.191279	0.446341	0.777504	1.28617	2.24044	5.22797	1.195972	0.0434432	0.0252009	0.0846648	0.0111322	0.0178736	0.0178066	0.0496025	0.0723206	0.0545208	0.0118897	0.0295177	0.279158	0.026117	0.170277	0.106475	0.7677462
14976	-426.8766	-438.2176	11.34093	0.0281979	0.00478943	0.0223719	0.00991316	0.000998912	0.00836869	0.0116647	0.0255759	0.0469402	0.00700295	0.00881942	0.0554384	0.0194912	0.0582713	0.0196759	0.101901	0.328311	0.706464	1.4155	3.04589	9.81347	1.651313	0.0860953	0.0146233	0.068307	0.0302674	0.00304993	0.0255517	0.0356152	0.0780897	0.14332	0.0213817	0.0269279	0.169267	0.0595113	0.177917	0.0600754	0.32752
15012	-428.9489	-440.5906	11.64166	0.0638716	0.0239806	0.029513	0.0261268	0.000523146	0.0175535	0.00515624	0.0155906	0.0711549	0.0343839	0.000749209	0.0883763	0.0374375	0.102965	0.0382729	0.139754	0.382994	0.741248	1.34908	2.611	7.15542	1.422906	0.114948	0.0431574	0.053114	0.0470198	0.000941495	0.0315906	0.00927957	0.028058	0.128056	0.0618799	0.00134833	0.159049	0.0673754	0.185303	0.0688789	0.5556549
15048	-429.784	-441.419	11.63495	0.0359648	0.0326126	0.049875	0.0160376	0.0010491	0.0170711	0.00264489	0.083954	0.081031	0.0357315	0.00818843	0.139104	0.0489323	0.188414	0.0356306	0.160514	0.409757	0.757034	1.32094	2.44047	6.22999	1.322764	0.046332	0.0420135	0.0642519	0.0206605	0.00135151	0.021992	0.0034073	0.108155	0.104389	0.0460315	0.0105488	0.179203	0.0630375	0.242726	0.0459015	0.7762411
15084	-430.7554	-442.4368	11.68143	0.030712	0.0325901	0.022877	0.00454953	0.00772134	0.0289097	0.000557556	0.13072	0.0733463	0.017195	0.026351	0.144366	0.0478395	0.0955438	0.0715449	0.164668	0.414895	0.759983	1.31582	2.41025	6.07283	1.304289	0.0417951	0.0443509	0.0311326	0.00619132	0.0105078	0.0393424	0.000758762	0.177893	0.0998149	0.0234001	0.0358603	0.196464	0.0651034	0.130023	0.0973634	0.7348234
15120	-429.4968	-441.1586	11.66186	0.10603	0.0123762	0.122478	0.0621508	0.0364529	0.00465663	0.023359	0.114353	0.0195568	0.0574464	0.0370581	0.180607	0.0462774	0.29695	0.108754	0.308473	0.563495	0.836146	1.19596	1.77464	3.24177	0.8504162	0.0863083	0.0100742	0.0996969	0.0505905	0.0296725	0.00379048	0.0190142	0.0930825	0.0159191	0.0467612	0.0301652	0.147014	0.0376696	0.241716	0.0885253	1.228507
15156	-428.6009	-440.5766	11.97562	0.179979	0.120811	0.0741098	0.0689704	0.0199693	0.0144188	0.0189885	0.123479	0.0252421	0.0483668	0.0256002	0.233802	0.021602	0.225978	0.132706	0.568767	0.759418	0.917724	1.08965	1.3168	1.75819	0.4080169	0.134914	0.0905616	0.0555536	0.051701	0.0149693	0.0108085	0.014234	0.0925617	0.0189218	0.0362564	0.0191902	0.175261	0.0161931	0.169396	0.099478	1.334023
15192	-429.2681	-441.0209	11.75272	0.0705945	0.00497138	0.0292116	0.0155509	0.0105144	0.00544986	0.00614108	0.054717	0.0471258	0.0341178	0.0229572	0.144051	0.0407369	0.12773	0.0582679	0.172857	0.424832	0.765616	1.30614	2.35387	5.78514	1.269197	0.10503	0.00739638	0.0434607	0.0231366	0.0156432	0.00810825	0.00913665	0.0814075	0.0701135	0.0507602	0.0341555	0.214318	0.060608	0.190035	0.0866906	0.6721369
15228	-428.2794	-439.5658	11.28644	0.0270751	0.0217775	0.0237683	0.00228363	0.00022937	0.00945498	0.0280725	0.036867	0.0193376	0.0199979	0.00940929	0.052251	0.0117526	0.0605107	0.0258576	0.0918935	0.31217	0.69544	1.43794	3.20338	10.8822	1.726056	0.0776582	0.0624632	0.0681735	0.00655	0.000657889	0.0271192	0.0805188	0.105744	0.0554649	0.0573588	0.0269882	0.149869	0.0337094	0.173559	0.0741659	0.3486451
15264	-428.7699	-440.4129	11.64298	0.113455	0.0268097	0.107556	0.0183418	0.0040409	0.0111687	0.0109128	0.0804608	0.0775009	0.0591785	0.0368621	0.240785	0.00373508	0.11997	0.0581487	0.203531	0.460063	0.784883	1.27407	2.17362	4.91326	1.151081	0.117094	0.0276695	0.111006	0.01893	0.00417049	0.0115269	0.0112628	0.0830411	0.0799863	0.0610763	0.0380442	0.248507	0.00385487	0.123817	0.0600134	0.9689274
15300	-428.1379	-440.0084	11.87055	0.0561719	0.0934237	0.0822335	0.00275315	0.0115777	0.00965521	0.0117761	0.0683306	0.0356228	0.00215923	0.0065673	0.135021	0.0262179	0.135348	0.0540111	0.213154	0.470546	0.79042	1.26515	2.12519	4.69144	1.117677	0.0768564	0.127826	0.112515	0.00376695	0.0158411	0.0132106	0.0161125	0.0934923	0.0487404	0.00295433	0.00898562	0.18474	0.0358722	0.185187	0.0739	0.7308685
15336	-426.1617	-437.9312	11.76953	0.0896407	0.0105145	0.0822632	0.00727645	0.00352006	0.0123782	0.0187506	0.11061	0.0262261	0.0153647	0.00949086	0.136569	0.0435092	0.152989	0.0684904	0.195553	0.451178	0.780122	1.28185	2.21642	5.11371	1.179995	0.113816	0.0133502	0.104449	0.00923885	0.00446939	0.0157165	0.0238074	0.140441	0.033299	0.0195084	0.0120505	0.173401	0.0552432	0.194249	0.0869616	0.7875934
15372	-429.1084	-441.0867	11.97831	0.0551122	0.0210198	0.0434069	0.0105565	0.0152489	0.0354087	0.00644565	0.119716	0.0375947	0.00521221	0.0185981	0.130534	0.0715793	0.120672	0.0558271	0.25099	0.509579	0.810318	1.23408	1.96241	3.98422	0.9995274	0.0737848	0.0281415	0.0581136	0.0141331	0.0204154	0.0474055	0.0086295	0.160277	0.0503321	0.00697815	0.0248994	0.17476	0.095831	0.161557	0.0747419	0.7469323
15408	-428.0947	-439.2416	11.14686	0.0401099	0.000875941	0.00539639	0.0119575	0.00162464	0.00577825	0.00328529	0.0369131	0.0125135	0.0111775	0.00890328	0.0582714	0.0176474	0.0734398	0.0194221	0.0804612	0.292585	0.681523	1.4673	3.41781	12.4283	1.822119	0.130517	0.00285029	0.0175598	0.0389095	0.00528656	0.0188023	0.0106903	0.120115	0.0407186	0.0363713	0.0289711	0.189614	0.0574243	0.238972	0.0631992	0.307316
