Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
6732	-433.3804	-445.4524	12.07202	0.0729202	0.0117794	0.0489059	0.00100895	0.00112297	0.0294804	0.00685937	0.0260257	0.0585847	0.00663958	0.072638	0.0306472	0.00509114	0.0212738	0.107258	0.251412	0.509996	0.810525	1.23377	1.9608	3.97754	0.998314	0.145772	0.0235477	0.0977659	0.00201694	0.00224488	0.0589331	0.0137123	0.052027	0.117114	0.0132729	0.145208	0.0612656	0.0101775	0.0425276	0.214415	0.5002352
6768	-428.6373	-440.6456	12.00827	0.123492	0.0235577	0.110846	0.00708267	0.0122197	0.028398	0.0255191	0.0673141	0.066514	0.0257236	0.212709	0.0853872	0.0601477	0.0379638	0.189868	0.392801	0.633982	0.867464	1.15279	1.57733	2.54582	0.6756741	0.114691	0.0218787	0.102946	0.00657786	0.0113487	0.026374	0.0237002	0.0625164	0.0617733	0.0238902	0.197549	0.0793013	0.0558608	0.0352579	0.176336	1.076743
6804	-436.2574	-448.1682	11.91075	0.110317	0.0387741	0.0828083	0.0128389	0.00965741	0.00966535	0.0457651	0.0163033	0.0115359	0.0513618	0.0875034	0.0481597	0.0158075	0.0309497	0.0944336	0.214142	0.471608	0.790976	1.26426	2.1204	4.66981	1.114334	0.165671	0.0582297	0.124359	0.0192811	0.0145032	0.0145151	0.0687287	0.0244838	0.0173243	0.0771335	0.13141	0.0723248	0.0237392	0.0464793	0.141818	0.6658813
6840	-428.1176	-439.8278	11.71024	0.107393	0.00642157	0.033232	0.0180015	0.0087006	0.0114709	0.0161038	0.092293	0.0101337	0.0486885	0.0206623	0.201711	0.0534846	0.226827	0.1164	0.224149	0.482231	0.796492	1.25551	2.07369	4.46132	1.081309	0.110541	0.00660978	0.034206	0.0185291	0.00895561	0.0118071	0.0165758	0.0949981	0.0104308	0.0501156	0.0212679	0.207623	0.0550522	0.233476	0.119812	0.9715249
6876	-433.2126	-445.4517	12.23913	0.0961276	0.0357641	0.0782623	0.0202685	0.00689045	0.0515078	0.0143222	0.0494986	0.0238893	0.0252228	0.00960303	0.121574	0.0205099	0.188018	0.0802092	0.387979	0.630174	0.865836	1.15495	1.58686	2.57746	0.6846043	0.116991	0.0435262	0.0952482	0.0246675	0.00838594	0.0626869	0.0174307	0.0602416	0.0290742	0.030697	0.0116872	0.14796	0.0249613	0.228825	0.0976176	0.8216673
6912	-427.7249	-439.8577	12.1328	0.102978	0.0291978	0.0423984	0.0124682	0.00405039	0.0773694	0.0363067	0.118753	0.130947	0.0576252	0.0321093	0.20253	0.038137	0.229606	0.119869	0.597376	0.777813	0.924603	1.08155	1.28566	1.67399	0.3725316	0.0834272	0.0236545	0.0343489	0.0101011	0.00328141	0.0626806	0.0294137	0.0962069	0.106086	0.0466848	0.0260132	0.164079	0.0308966	0.186014	0.0971114	1.234345
6948	-438.8728	-450.663	11.79025	0.131402	0.187193	0.0882181	0.0453642	0.0635912	0.0119814	0.0837124	0.0188375	0.0569595	0.280146	0.268927	0.128669	0.191854	0.082293	0.0625551	0.869087	0.933858	0.978877	1.02158	1.07083	1.15063	0.1014556	0.0772177	0.110003	0.0518411	0.0266581	0.0373692	0.00704084	0.0491933	0.0110698	0.0334721	0.164627	0.158034	0.075612	0.112742	0.0483592	0.0367603	1.701703
6984	-435.5099	-447.1375	11.62763	0.0641449	0.0134888	0.139933	0.075623	0.0208354	0.00673735	0.0389516	0.137266	0.0749481	0.101181	0.487422	0.0504808	0.15853	0.0512106	0.0349687	0.43619	0.667219	0.881404	1.13455	1.49876	2.29258	0.5999147	0.044064	0.00926604	0.0961264	0.0519488	0.0143127	0.00462818	0.0267576	0.0942942	0.0514852	0.0695058	0.334832	0.0346775	0.108901	0.0351788	0.0240216	1.455722
7020	-430.5396	-442.3188	11.77927	0.0316223	0.00953626	0.0536171	0.00882159	0.0219724	0.016639	0.00222464	0.0911913	0.0290136	0.0298519	0.103624	0.0964083	0.110249	0.0117585	0.0299913	0.176277	0.428912	0.767902	1.30225	2.33148	5.67289	1.255029	0.0489114	0.0147501	0.0829317	0.0136447	0.0339856	0.0257362	0.00344094	0.141049	0.0448764	0.0461731	0.160279	0.149119	0.170527	0.0181873	0.0463886	0.6465215
7056	-432.9473	-443.9178	10.97055	0.0139717	0.00209395	0.0249805	0.00510586	0.00488474	0.00427915	0.0031147	0.0294686	0.0173073	0.00585505	0.00271642	0.0257703	0.00261461	0.0240413	0.014673	0.0925071	0.313185	0.696144	1.43648	3.193	10.81	1.721243	0.0772442	0.0115766	0.138107	0.0282283	0.0270059	0.0236578	0.01722	0.16292	0.0956852	0.0323703	0.0150181	0.142474	0.0144552	0.132915	0.0811215	0.1808772
7092	-428.7315	-440.1256	11.39415	0.0453159	0.0182638	0.0501502	7.83973e-05	0.000991676	0.0200508	0.00913749	0.0423058	0.00631649	0.0454069	0.055478	0.0133446	0.0020562	0.0330297	0.00671401	0.106655	0.335694	0.711382	1.40571	2.97891	9.37606	1.618344	0.129979	0.052386	0.143845	0.000224866	0.00284441	0.0575114	0.026209	0.121345	0.0181175	0.13024	0.159127	0.0382761	0.00589779	0.0947386	0.0192577	0.3486398
7128	-427.167	-439.0857	11.91869	0.144798	0.0361716	0.0983608	0.0364519	0.014344	0.054715	0.0308004	0.0897906	0.0250456	0.0339033	0.0121984	0.200446	0.0554974	0.23955	0.0721573	0.384528	0.627435	0.864659	1.15652	1.59379	2.60059	0.6910644	0.126546	0.0316122	0.0859624	0.0318572	0.012536	0.0478182	0.0269181	0.0784725	0.0218886	0.0296298	0.0106608	0.175179	0.0485019	0.209355	0.0630619	1.14423
7164	-429.2767	-441.3053	12.02856	0.0698427	0.0168919	0.0682878	0.0137717	0.00789651	0.0566076	0.00163401	0.040731	0.0476303	0.0240907	0.0345029	0.142868	0.0576137	0.185603	0.143504	0.322046	0.575454	0.841643	1.18815	1.73776	3.10514	0.8192801	0.076626	0.0185324	0.0749201	0.0151092	0.00866343	0.0621055	0.00179271	0.0446869	0.0522562	0.0264305	0.0378539	0.156744	0.0632093	0.203629	0.157441	0.9114756
7200	-427.3449	-439.4357	12.09085	0.0634294	0.0261151	0.0663057	0.00795688	0.0130185	0.0106108	0.0292684	0.144927	0.0816476	0.0363002	0.0137121	0.109546	0.0105767	0.151565	0.0678601	0.319932	0.573608	0.840799	1.18934	1.74335	3.12566	0.8240431	0.0761605	0.0313567	0.079614	0.00955392	0.0156315	0.0127406	0.035143	0.174015	0.0980353	0.0435861	0.0164643	0.131533	0.0126995	0.181986	0.0814804	0.8328392
7236	-430.2134	-441.8083	11.59491	0.0659988	0.0178538	0.0331871	0.0178532	0.00350875	0.00717902	0.00295414	0.103954	0.0215957	0.0171829	0.0193503	0.0893113	0.00556555	0.0798291	0.0259931	0.130009	0.369728	0.73314	1.364	2.70469	7.6918	1.475173	0.129076	0.0349172	0.0649052	0.0349161	0.00686218	0.0140403	0.00577752	0.203306	0.0422356	0.0336052	0.0378441	0.174669	0.0108847	0.156125	0.0508356	0.5113164
7272	-427.0185	-438.9097	11.89119	0.076673	0.0439231	0.0594586	0.0120395	0.00735782	0.0184513	0.0115289	0.0328248	0.0880414	0.0484144	0.0272557	0.139184	0.0115419	0.182035	0.0585978	0.238669	0.497221	0.804135	1.24357	2.01118	4.18991	1.035925	0.0938096	0.05374	0.0727476	0.0147303	0.00900231	0.0225752	0.0141056	0.0401612	0.107719	0.0592351	0.0333474	0.170291	0.0141215	0.22272	0.0716945	0.8173263
7308	-430.0095	-441.9795	11.96999	0.0624273	0.0498214	0.085175	0.0321356	0.00326386	0.0280487	0.00758521	0.00997375	0.0438921	0.0512494	0.0334108	0.176521	0.0141081	0.140451	0.0331029	0.253859	0.512411	0.81172	1.23195	1.95156	3.93919	0.9913098	0.0809518	0.0646053	0.11045	0.0416714	0.00423237	0.0363718	0.00983602	0.0129333	0.0569166	0.0664569	0.043325	0.228902	0.0182945	0.182128	0.0429258	0.7711665
7344	-428.911	-440.2629	11.35193	0.0461962	0.0516229	0.071254	0.00383509	5.19203e-05	0.0229797	0.00708211	0.00405657	0.0305258	0.0101093	0.0248502	0.204447	0.0272386	0.187992	0.0508332	0.105174	0.333413	0.709871	1.40871	2.99929	9.50807	1.628453	0.062169	0.0694721	0.0958909	0.00516111	6.98724e-05	0.0309252	0.00953082	0.00545917	0.0410804	0.0136047	0.0334424	0.275137	0.0366567	0.252992	0.0684094	0.7430741
7380	-426.7549	-438.6615	11.90664	0.0618066	0.0239119	0.115482	0.0138275	0.00980831	0.0177987	0.0163896	0.101087	0.0668699	0.0129355	0.00713385	0.116028	0.0338808	0.1548	0.063589	0.243308	0.501911	0.806494	1.23994	1.99239	4.11002	1.022006	0.0758039	0.0293273	0.141636	0.016959	0.0120296	0.0218296	0.0201013	0.12398	0.0820139	0.015865	0.00874946	0.142305	0.0415538	0.189857	0.07799	0.8153478
7416	-426.2858	-438.3238	12.03804	0.044662	0.0180842	0.0763087	0.0118166	0.0124872	0.0324701	0.0181868	0.115662	0.0636215	0.00832088	0.103123	0.0323705	0.064139	0.166534	0.154787	0.330882	0.583101	0.845116	1.18327	1.71497	3.02222	0.7997091	0.0484103	0.0196019	0.0827128	0.0128083	0.0135352	0.0351951	0.0197131	0.125369	0.0689609	0.0090192	0.111778	0.0350872	0.0695218	0.180511	0.167777	0.9225741
7452	-426.3601	-438.0103	11.65019	0.163078	0.145833	0.124111	0.0351221	0.00538762	0.0299882	0.0025009	0.137267	0.0322047	0.00478758	0.105998	0.0577655	0.0651954	0.33749	0.240491	0.476658	0.696724	0.893383	1.11934	1.43529	2.09794	0.5357627	0.109653	0.0980574	0.083452	0.0236159	0.00362261	0.0201639	0.00168159	0.0922974	0.0216543	0.00321914	0.0712725	0.0388412	0.0438371	0.226927	0.161705	1.487221
7488	-427.4283	-439.2535	11.82515	0.0520177	0.00693248	0.0623228	0.00842481	0.00540628	0.0180239	0.0180925	0.0666499	0.0122658	0.0283355	0.0269805	0.016207	0.0259685	0.178142	0.128251	0.188728	0.443428	0.775917	1.2888	2.25516	5.29864	1.205682	0.0795352	0.0105998	0.0952918	0.0128816	0.00826621	0.0275586	0.0276635	0.101908	0.0187544	0.0433251	0.0412533	0.0247805	0.0397059	0.27238	0.196096	0.6540209
7524	-428.3928	-439.9432	11.55041	0.0600663	0.0103906	0.0198764	0.00117262	0.000519814	0.0152115	0.00906731	0.114147	0.0355799	0.00969251	0.0665311	0.0206908	0.0153041	0.219743	0.128481	0.13638	0.378457	0.738497	1.3541	2.64231	7.33244	1.440576	0.0826819	0.0143028	0.0273601	0.00161412	0.00071553	0.0209388	0.0124813	0.157125	0.0489762	0.0133419	0.0915809	0.0284812	0.0210663	0.302478	0.176856	0.7264742
7560	-427.5048	-439.4051	11.90029	0.065878	0.0604445	0.0659741	0.0218136	0.0144718	0.0692474	0.0143938	0.155281	0.079391	0.00693497	0.118428	0.0415219	0.0929313	0.251007	0.2656	0.503116	0.715324	0.900757	1.11018	1.39797	1.98761	0.4967011	0.0497824	0.0456765	0.0498551	0.016484	0.010936	0.0523286	0.0108771	0.117342	0.0599939	0.00524059	0.0894933	0.0313771	0.0702259	0.18968	0.200707	1.323318
7596	-427.5	-439.457	11.95694	0.0704785	0.0120833	0.053186	0.0166307	0.00497797	0.00950704	0.0203507	0.074207	0.0369951	0.033941	0.030554	0.037215	0.0395385	0.114572	0.0830745	0.224113	0.482193	0.796472	1.25554	2.07386	4.46204	1.081426	0.110587	0.0189598	0.0834537	0.0260951	0.0078109	0.0149174	0.0319321	0.116438	0.0580488	0.0532566	0.0479421	0.0583938	0.0620395	0.179774	0.130352	0.6373112
7632	-432.7147	-444.8305	12.11575	0.0540346	0.00657585	0.0861224	0.00550432	0.00793823	0.020332	0.0276867	0.107547	0.118831	0.0411425	0.0141782	0.132658	0.0694197	0.258832	0.0716068	0.421269	0.655989	0.876749	1.14058	1.52442	2.37378	0.6250813	0.0528502	0.00643172	0.0842347	0.00538367	0.00776423	0.0198864	0.0270799	0.10519	0.116227	0.0402407	0.0138675	0.129751	0.067898	0.253159	0.0700372	1.02241
7668	-426.8841	-438.7905	11.90637	0.0624403	0.0186816	0.0539068	0.0176945	0.00359603	0.0112524	0.0117601	0.039628	0.0281999	0.00647605	0.0210984	0.0934056	0.00432116	0.0922369	0.0423381	0.199963	0.456112	0.782775	1.27751	2.19244	5.00091	1.163866	0.123148	0.0368448	0.106318	0.0348979	0.00709227	0.0221925	0.0231938	0.0781562	0.0556171	0.0127724	0.0416112	0.184219	0.00852239	0.181914	0.0835012	0.5070359
7704	-429.3245	-440.8042	11.47971	0.154934	0.00545708	0.0745669	0.0573959	0.00191503	0.0238934	0.0390528	0.0899867	0.169523	0.131315	0.0714157	0.235794	0.00975542	0.334487	0.132304	0.408904	0.646527	0.872783	1.14576	1.54673	2.44556	0.6466227	0.101145	0.00356253	0.0486794	0.0374697	0.00125019	0.0155983	0.0254948	0.0587458	0.110669	0.0857264	0.0466222	0.153933	0.00636862	0.218363	0.0863717	1.531796
7740	-430.7177	-442.5781	11.86037	0.0597875	0.0319093	0.105997	0.0101286	0.00863121	0.012488	0.0308552	0.046994	0.0258286	0.0238802	0.0484784	0.0112363	0.0352603	0.15531	0.126737	0.210662	0.467855	0.789007	1.26742	2.13741	4.74693	1.126179	0.0815074	0.0435015	0.144504	0.0138082	0.0117668	0.0170247	0.0420644	0.0640662	0.0352117	0.0325556	0.0660899	0.0153183	0.0480698	0.211732	0.172779	0.733522
7776	-425.6717	-437.734	12.06231	0.0771337	0.000659263	0.0516463	0.00317783	0.000313237	0.022197	0.0290206	0.0837057	0.0225634	0.0129536	0.0439299	0.0249261	0.0143023	0.123743	0.0954578	0.254884	0.513419	0.812218	1.2312	1.94773	3.92335	0.9883964	0.12734	0.00108838	0.0852628	0.00524629	0.000517124	0.036645	0.0479101	0.13819	0.03725	0.0213852	0.0725239	0.0411505	0.0236117	0.204288	0.157591	0.6057301
7812	-426.4002	-438.331	11.93075	0.0943896	0.0131776	0.0764539	0.00201373	0.000590769	0.0190531	0.00736167	0.0828689	0.0210004	0.0514443	0.0773916	0.0619259	0.014934	0.133724	0.179985	0.257376	0.515861	0.813421	1.22938	1.93851	3.88536	0.9813608	0.112864	0.0157568	0.0914176	0.00240786	0.000706395	0.0227823	0.00880251	0.0990881	0.0251107	0.0615131	0.0925388	0.0740462	0.0178569	0.159897	0.215212	0.8363145
7848	-427.0683	-438.9028	11.8345	0.0773894	0.0866716	0.0512373	0.0259549	0.00816859	0.0300547	0.000575546	0.139428	0.0713747	0.0923792	0.0960731	0.0499989	0.00661283	0.277215	0.34602	0.488825	0.705341	0.896816	1.11506	1.41775	2.04572	0.5175375	0.0569394	0.0637688	0.037698	0.0190964	0.00601006	0.0221128	0.000423459	0.102585	0.0525141	0.0679682	0.070686	0.0367868	0.0048654	0.203961	0.254585	1.359154
7884	-427.6916	-439.6367	11.94507	0.0732249	0.0200941	0.0396231	0.000641419	0.0111079	0.0260257	0.00604718	0.066628	0.044911	0.023421	0.0195284	0.124036	0.00891024	0.037486	0.0754455	0.214103	0.471567	0.790954	1.2643	2.12059	4.67065	1.114464	0.126877	0.0348173	0.0686554	0.00111139	0.0192467	0.045095	0.010478	0.115447	0.0778177	0.0405818	0.0338371	0.214919	0.0154389	0.0649524	0.130725	0.5771305
7920	-432.2806	-444.1386	11.858	0.19984	0.0974767	0.0600042	0.00606649	0.0103592	0.0149767	0.00601636	0.106205	0.0354719	0.014926	0.0186378	0.125003	0.0197524	0.0734932	0.129415	0.256348	0.514854	0.812926	1.23012	1.9423	3.90095	0.9842566	0.217775	0.106225	0.0653894	0.00661094	0.0112889	0.0163208	0.00655631	0.115736	0.0386554	0.0162656	0.0203104	0.136222	0.0215251	0.080089	0.14103	0.9176443
7956	-433.5985	-444.4013	10.8028	0.0258306	0.0327679	0.00905017	0.00831379	0.00196801	0.00734071	0.000603748	0.0265865	0.000808167	0.00260872	0.00800323	0.0391421	0.00228203	0.0149853	0.033059	0.0638641	0.261409	0.657983	1.5198	3.82542	15.6582	1.989161	0.121071	0.153588	0.0424194	0.0389679	0.00922434	0.0344069	0.00282985	0.124614	0.00378799	0.0122274	0.0375122	0.183464	0.0106962	0.070238	0.154952	0.2133498
7992	-428.9509	-440.9954	12.04449	0.0776092	0.0646169	0.0488382	0.0235886	0.00579694	0.0212998	0.00757123	0.0176561	0.0333415	0.134723	0.0615259	0.12223	0.0377168	0.0101448	0.0307703	0.26371	0.522013	0.816435	1.22484	1.91566	3.79205	0.9637834	0.111279	0.09265	0.0700259	0.0338222	0.00831186	0.0305405	0.0108559	0.025316	0.0478063	0.193171	0.088218	0.175258	0.0540796	0.0145459	0.0441195	0.6974299
8028	-432.0489	-444.1421	12.09316	0.136932	0.169658	0.0528779	0.107766	0.0034049	0.0249875	0.00493971	0.0247157	0.136531	0.298266	0.0178207	0.2296	0.0402042	0.0774599	0.0710357	0.746207	0.866948	0.956434	1.04555	1.15347	1.34011	0.2116804	0.0980746	0.121514	0.0378727	0.0771853	0.00243869	0.0178968	0.00353797	0.0177022	0.0977875	0.213627	0.0127637	0.164447	0.0287954	0.0554791	0.0508779	1.396199
8064	-427.0901	-438.5953	11.50521	0.246482	0.0725484	0.104304	0.00902746	0.000793495	0.043297	0.0174254	0.0361582	0.101494	0.0996024	0.0647163	0.345524	0.0961373	0.129031	0.275437	0.521882	0.728214	0.90579	1.10401	1.37322	1.91614	0.4702222	0.150113	0.0441835	0.0635233	0.00549792	0.000483255	0.0263688	0.0106125	0.0220211	0.0618118	0.06066	0.0394136	0.210432	0.0585497	0.0785828	0.167747	1.641978
8100	-430.3327	-441.4921	11.15941	0.197011	0.111631	0.0930765	0.120999	0.000377466	0.0537532	0.0521168	0.0462776	0.101218	0.0402455	0.029228	0.525756	0.0453931	0.0791366	0.444284	0.586341	0.770772	0.921983	1.08462	1.2974	1.70549	0.3860136	0.101526	0.0575267	0.0479652	0.0623544	0.00019452	0.0277006	0.0268574	0.0238483	0.0521605	0.0207397	0.0150621	0.270938	0.0233924	0.0407815	0.228953	1.940503
8136	-427.5373	-439.1015	11.56419	0.117877	0.0206319	0.0394867	0.0181591	0.000298041	0.00558002	0.0244597	0.0623035	0.0521164	0.0522562	0.0343974	0.216023	0.0703274	0.204759	0.109152	0.197977	0.453897	0.781586	1.27945	2.20314	5.05109	1.171085	0.114685	0.0200733	0.0384176	0.0176674	0.000289972	0.00542895	0.0237975	0.0606167	0.0507054	0.0508414	0.0334661	0.210175	0.0684233	0.199216	0.106197	1.027827
8172	-433.9261	-445.4248	11.49867	0.0669112	0.0445514	0.136696	0.0194789	0.00905979	0.028248	0.013153	0.0663583	0.025017	0.0131114	0.0217173	0.24494	0.00961883	0.185556	0.131753	0.177872	0.4308	0.768954	1.30047	2.32126	5.62203	1.248518	0.0658465	0.0438425	0.13452	0.019169	0.00891563	0.0277985	0.0129437	0.0653025	0.0246189	0.0129028	0.0213718	0.241043	0.00946577	0.182603	0.129656	1.016169
8208	-433.5446	-444.8128	11.26813	0.0590684	0.0667221	0.0574684	0.00872301	0.00362557	0.00312696	0.0122085	0.0223127	0.00516959	0.0227545	0.00256556	0.117022	0.00198964	0.0653772	0.0298643	0.0828223	0.296741	0.684529	1.46086	3.36994	12.074	1.801206	0.123574	0.139586	0.120227	0.018249	0.00758489	0.00654177	0.0255408	0.0466794	0.0108151	0.0476036	0.00536729	0.244817	0.00416243	0.136773	0.0624778	0.4779989
8244	-427.7704	-439.3059	11.53551	0.0263504	0.0156269	0.0264625	0.00645576	0.00319604	0.00838836	0.0186166	0.0378134	0.0218859	0.047601	0.0202907	0.0930533	0.00384013	0.0814879	0.0483626	0.120291	0.355982	0.724526	1.38021	2.80913	8.31316	1.531344	0.0573544	0.0340136	0.0575983	0.0140516	0.00695651	0.0182581	0.040521	0.0823047	0.047637	0.103608	0.0441648	0.20254	0.00835844	0.177367	0.105266	0.4594316
8280	-436.5168	-448.0298	11.51304	0.0204587	0.0202501	0.01363	0.0502267	0.0139713	0.0033342	0.00066513	0.0817176	0.0433686	0.01932	0.042713	0.0828445	0.000922055	0.15275	0.0337422	0.117919	0.35254	0.722333	1.3844	2.83656	8.48041	1.545747	0.0352789	0.0349191	0.0235035	0.0866106	0.0240921	0.00574947	0.00114695	0.140913	0.0747845	0.0333153	0.073654	0.142857	0.00158999	0.263401	0.0581849	0.5799138
8316	-428.4218	-439.6964	11.2746	0.0577058	0.0253406	0.0554534	0.0100857	0.00450175	0.0057207	0.0122826	0.0157835	0.00453622	0.0141131	0.0103375	0.0823214	0.0296144	0.0766407	0.0146556	0.0851655	0.300806	0.687441	1.45467	3.3244	11.7418	1.781033	0.137692	0.0604654	0.132318	0.0240654	0.0107416	0.0136502	0.0293076	0.0376611	0.0108239	0.0336754	0.0246665	0.196427	0.0706631	0.182873	0.0349698	0.4190929
8352	-435.2142	-446.6084	11.3942	0.0540559	0.0297739	0.157111	0.0103119	0.00216263	0.0049375	0.00805872	0.0586188	0.0296941	0.00501956	0.0370023	0.0932721	0.0645029	0.0832556	0.0181194	0.104118	0.331776	0.708782	1.41087	3.01408	9.60445	1.635746	0.0824154	0.0453942	0.239536	0.0157218	0.00329721	0.00752786	0.0122866	0.0893721	0.0452725	0.00765298	0.0564149	0.142206	0.0983432	0.126934	0.0276255	0.6558959
8388	-433.5684	-445.2379	11.66956	0.0962643	0.0623927	0.0434718	0.0109887	0.0032667	0.00650395	0.0139545	0.0572817	0.00683403	0.0205702	0.111762	0.021447	0.144736	0.0833004	0.0218371	0.157909	0.4065	0.755151	1.32424	2.46002	6.33278	1.334596	0.13662	0.0885492	0.0616961	0.0155954	0.00463618	0.00923056	0.0198046	0.0812955	0.00969901	0.0291937	0.158615	0.030438	0.205413	0.118222	0.0309917	0.7046109
8424	-428.6124	-440.6018	11.98938	0.0695859	0.0744175	0.0473701	0.0016986	2.36701e-05	0.0167959	0.0173322	0.0782595	0.0705314	0.0221323	0.0189644	0.15341	0.131548	0.163706	0.11493	0.333868	0.585661	0.846272	1.18165	1.70747	2.99519	0.7932129	0.0709549	0.0758816	0.048302	0.00173202	2.41358e-05	0.0171263	0.0176732	0.0797991	0.071919	0.0225677	0.0193375	0.156428	0.134136	0.166927	0.117191	0.9807057
8460	-428.2557	-439.8125	11.55677	0.0554805	0.0199716	0.110321	0.00295928	0.000189731	0.0105357	0.00232736	0.0333144	0.0549681	0.0140719	0.0401607	0.0848713	0.0671645	0.160023	0.0350118	0.133707	0.37482	0.736276	1.35819	2.66795	7.47906	1.454892	0.0802471	0.0288869	0.159569	0.00428031	0.000274428	0.0152388	0.0033663	0.048186	0.079506	0.0203536	0.0580885	0.122758	0.0971468	0.231457	0.0506411	0.6913708
8496	-430.5072	-442.2619	11.75468	0.194476	0.109403	0.228349	0.0264862	0.0003673	0.0309739	0.0141843	0.0653789	0.0616734	0.012233	0.00950123	0.341304	0.0995886	0.164165	0.0906324	0.513414	0.722428	0.903538	1.10676	1.38422	1.94775	0.4820505	0.13424	0.0755172	0.157622	0.0182825	0.000253535	0.0213803	0.00979097	0.0451289	0.0425711	0.00844402	0.00655838	0.235591	0.0687427	0.113318	0.0625605	1.448716
8532	-422.2497	-434.077	11.8273	0.0813031	0.00604417	0.0476434	0.00296232	0.00555069	0.0159931	0.00106333	0.0665205	0.0172687	0.144957	0.194709	0.0678876	0.0313676	0.0267898	0.0231052	0.201182	0.457466	0.783498	1.27633	2.18596	4.97063	1.159474	0.110893	0.00824394	0.0649831	0.00404045	0.00757085	0.0218137	0.00145033	0.0907304	0.0235537	0.197714	0.265573	0.0925952	0.0427838	0.0365399	0.0315143	0.7331658
8568	-428.7866	-440.5446	11.75798	0.076767	0.0237716	0.0462602	0.00786087	0.0199829	0.0252968	0.00856797	0.100847	0.015091	0.103885	0.208948	0.0702195	0.039567	0.0667844	0.0146148	0.200927	0.457183	0.783347	1.27657	2.18731	4.97694	1.160392	0.092662	0.0286937	0.0558385	0.0094885	0.0241205	0.0305347	0.010342	0.121727	0.0182157	0.125394	0.252211	0.0847587	0.0477595	0.0806124	0.0176409	0.8284631
8604	-430.5347	-442.1727	11.63801	0.188437	0.0146419	0.0371771	0.113452	0.00814839	0.00236314	0.00410893	0.115729	0.0245175	0.0383512	0.226962	0.0737748	0.220723	0.06742	0.0701198	0.287683	0.544642	0.827316	1.20873	1.83607	3.47605	0.900869	0.156259	0.0121417	0.0308287	0.0940791	0.00675696	0.00195961	0.00340728	0.095967	0.0203308	0.0318023	0.188205	0.0611769	0.183032	0.0559072	0.058146	1.205926
8640	-427.1483	-438.9515	11.80327	0.0813606	0.0104788	0.0862346	0.0106665	0.0202335	0.0161332	0.0086581	0.12829	0.112189	0.065438	0.221291	0.0330816	0.17694	0.105204	0.0229165	0.305893	0.561191	0.835078	1.19749	1.78192	3.26912	0.8564893	0.0740237	0.00953383	0.0784583	0.0097046	0.0184089	0.0146783	0.00787734	0.116721	0.102072	0.059537	0.201336	0.0300984	0.160984	0.0957168	0.02085	1.099115
8676	-434.0273	-445.8187	11.79141	0.0940793	0.0616065	0.0245834	0.0438053	0.00709063	0.00470363	0.0167101	0.115699	0.0164475	0.034151	0.0511452	0.162067	0.0170839	0.128222	0.0393532	0.207776	0.464719	0.787353	1.27008	2.15184	4.81286	1.136153	0.115188	0.0754291	0.0300992	0.0536339	0.00868154	0.00575898	0.0204594	0.141658	0.0201378	0.0418135	0.0626206	0.198429	0.020917	0.156991	0.0481829	0.8167473
